Timestamp,Open,High,Low,Close,Volume
1325426280,4.58,4.58,4.58,4.58,0
1325426340,4.58,4.58,4.58,4.58,0
1325426400,4.58,4.58,4.58,4.58,0
1325426460,4.58,4.58,4.58,4.58,0
1325426520,4.58,4.58,4.58,4.58,0
1325426580,4.58,4.58,4.58,4.58,0
1325426640,4.58,4.58,4.58,4.58,0
1325426700,4.58,4.58,4.58,4.58,0
1325426760,4.58,4.58,4.58,4.58,0
1325426820,4.58,4.58,4.58,4.58,0
1325426880,4.58,4.58,4.58,4.58,0
1325426940,4.58,4.58,4.58,4.58,0
1325427000,4.58,4.58,4.58,4.58,0
1325427060,4.58,4.58,4.58,4.58,0
1325427120,4.58,4.58,4.58,4.58,0
1325427180,4.58,4.58,4.58,4.58,0
1325427240,4.58,4.58,4.58,4.58,0
1325427300,4.58,4.58,4.58,4.58,0
1325427360,4.58,4.58,4.58,4.58,0
1325427420,4.58,4.58,4.58,4.58,0
1325427480,4.58,4.58,4.58,4.58,0
1325427540,4.58,4.58,4.58,4.58,0
1325427600,4.58,4.58,4.58,4.58,0
1325427660,4.58,4.58,4.58,4.58,0
1325427720,4.58,4.58,4.58,4.58,0
1325427780,4.58,4.58,4.58,4.58,0
1325427840,4.58,4.58,4.58,4.58,0
1325427900,4.58,4.58,4.58,4.58,0
1325427960,4.58,4.58,4.58,4.58,0
1325428020,4.58,4.58,4.58,4.58,0
1325428080,4.58,4.58,4.58,4.58,0
1325428140,4.58,4.58,4.58,4.58,0
1325428200,4.58,4.58,4.58,4.58,0
1325428260,4.58,4.58,4.58,4.58,0
1325428320,4.58,4.58,4.58,4.58,0
1325428380,4.58,4.58,4.58,4.58,0
1325428440,4.58,4.58,4.58,4.58,0
1325428500,4.58,4.58,4.58,4.58,0
1325428560,4.58,4.58,4.58,4.58,0
1325428620,4.58,4.58,4.58,4.58,0
1325428680,4.58,4.58,4.58,4.58,0
1325428740,4.58,4.58,4.58,4.58,0
1325428800,4.58,4.58,4.58,4.58,0
1325428860,4.58,4.58,4.58,4.58,0
1325428920,4.58,4.58,4.58,4.58,0
1325428980,4.58,4.58,4.58,4.58,0
1325429040,4.58,4.58,4.58,4.58,0
1325429100,4.58,4.58,4.58,4.58,0
1325429160,4.58,4.58,4.58,4.58,0
1325429220,4.58,4.58,4.58,4.58,0
1325429280,4.58,4.58,4.58,4.58,0
1325429340,4.58,4.58,4.58,4.58,0
1325429400,4.58,4.58,4.58,4.58,0
1325429460,4.58,4.58,4.58,4.58,0
1325429520,4.58,4.58,4.58,4.58,0
1325429580,4.58,4.58,4.58,4.58,0
1325429640,4.58,4.58,4.58,4.58,0
1325429700,4.58,4.58,4.58,4.58,0
1325429760,4.58,4.58,4.58,4.58,0
1325429820,4.58,4.58,4.58,4.58,0
1325429880,4.58,4.58,4.58,4.58,0
1325429940,4.58,4.58,4.58,4.58,0
1325430000,4.58,4.58,4.58,4.58,0
1325430060,4.58,4.58,4.58,4.58,0
1325430120,4.58,4.58,4.58,4.58,0
1325430180,4.58,4.58,4.58,4.58,0
1325430240,4.58,4.58,4.58,4.58,0
1325430300,4.58,4.58,4.58,4.58,0
1325430360,4.58,4.58,4.58,4.58,0
1325430420,4.58,4.58,4.58,4.58,0
1325430480,4.58,4.58,4.58,4.58,0
1325430540,4.58,4.58,4.58,4.58,0
1325430600,4.58,4.58,4.58,4.58,0
1325430660,4.58,4.58,4.58,4.58,0
1325430720,4.58,4.58,4.58,4.58,0
1325430780,4.58,4.58,4.58,4.58,0
1325430840,4.58,4.58,4.58,4.58,0
1325430900,4.58,4.58,4.58,4.58,0
1325430960,4.58,4.58,4.58,4.58,0
1325431020,4.58,4.58,4.58,4.58,0
1325431080,4.58,4.58,4.58,4.58,0
1325431140,4.58,4.58,4.58,4.58,0
1325431200,4.58,4.58,4.58,4.58,0
1325431260,4.58,4.58,4.58,4.58,0
1325431320,4.58,4.58,4.58,4.58,0
1325431380,4.58,4.58,4.58,4.58,0
1325431440,4.58,4.58,4.58,4.58,0
1325431500,4.58,4.58,4.58,4.58,0
1325431560,4.58,4.58,4.58,4.58,0
1325431620,4.58,4.58,4.58,4.58,0
1325431680,4.58,4.58,4.58,4.58,0
1325431740,4.58,4.58,4.58,4.58,0
1325431800,4.58,4.58,4.58,4.58,0
1325431860,4.58,4.58,4.58,4.58,0
1325431920,4.58,4.58,4.58,4.58,0
1325431980,4.58,4.58,4.58,4.58,0
1325432040,4.58,4.58,4.58,4.58,0
1325432100,4.58,4.58,4.58,4.58,0
1325432160,4.58,4.58,4.58,4.58,0
1325432220,4.58,4.58,4.58,4.58,0
1325432280,4.58,4.58,4.58,4.58,0
1325432340,4.58,4.58,4.58,4.58,0
1325432400,4.58,4.58,4.58,4.58,0
1325432460,4.58,4.58,4.58,4.58,0
1325432520,4.58,4.58,4.58,4.58,0
1325432580,4.58,4.58,4.58,4.58,0
1325432640,4.58,4.58,4.58,4.58,0
1325432700,4.58,4.58,4.58,4.58,0
1325432760,4.58,4.58,4.58,4.58,0
1325432820,4.58,4.58,4.58,4.58,0
1325432880,4.58,4.58,4.58,4.58,0
1325432940,4.58,4.58,4.58,4.58,0
1325433000,4.58,4.58,4.58,4.58,0
1325433060,4.58,4.58,4.58,4.58,0
1325433120,4.58,4.58,4.58,4.58,0
1325433180,4.58,4.58,4.58,4.58,0
1325433240,4.58,4.58,4.58,4.58,0
1325433300,4.58,4.58,4.58,4.58,0
1325433360,4.58,4.58,4.58,4.58,0
1325433420,4.58,4.58,4.58,4.58,0
1325433480,4.58,4.58,4.58,4.58,0
1325433540,4.58,4.58,4.58,4.58,0
1325433600,4.58,4.58,4.58,4.58,0
1325433660,4.58,4.58,4.58,4.58,0
1325433720,4.58,4.58,4.58,4.58,0
1325433780,4.58,4.58,4.58,4.58,0
1325433840,4.58,4.58,4.58,4.58,0
1325433900,4.58,4.58,4.58,4.58,0
1325433960,4.58,4.58,4.58,4.58,0
1325434020,4.58,4.58,4.58,4.58,0
1325434080,4.58,4.58,4.58,4.58,0
1325434140,4.58,4.58,4.58,4.58,0
1325434200,4.58,4.58,4.58,4.58,0
1325434260,4.58,4.58,4.58,4.58,0
1325434320,4.58,4.58,4.58,4.58,0
1325434380,4.58,4.58,4.58,4.58,0
1325434440,4.58,4.58,4.58,4.58,0
1325434500,4.58,4.58,4.58,4.58,0
1325434560,4.58,4.58,4.58,4.58,0
1325434620,4.58,4.58,4.58,4.58,0
1325434680,4.58,4.58,4.58,4.58,0
1325434740,4.58,4.58,4.58,4.58,0
1325434800,4.58,4.58,4.58,4.58,0
1325434860,4.58,4.58,4.58,4.58,0
1325434920,4.58,4.58,4.58,4.58,0
1325434980,4.58,4.58,4.58,4.58,0
1325435040,4.58,4.58,4.58,4.58,0
1325435100,4.58,4.58,4.58,4.58,0
1325435160,4.58,4.58,4.58,4.58,0
1325435220,4.58,4.58,4.58,4.58,0
1325435280,4.58,4.58,4.58,4.58,0
1325435340,4.58,4.58,4.58,4.58,0
1325435400,4.58,4.58,4.58,4.58,0
1325435460,4.58,4.58,4.58,4.58,0
1325435520,4.58,4.58,4.58,4.58,0
1325435580,4.58,4.58,4.58,4.58,0
1325435640,4.58,4.58,4.58,4.58,0
1325435700,4.58,4.58,4.58,4.58,0
1325435760,4.58,4.58,4.58,4.58,0
1325435820,4.58,4.58,4.58,4.58,0
1325435880,4.58,4.58,4.58,4.58,0
1325435940,4.58,4.58,4.58,4.58,0
1325436000,4.58,4.58,4.58,4.58,0
1325436060,4.58,4.58,4.58,4.58,0
1325436120,4.58,4.58,4.58,4.58,0
1325436180,4.58,4.58,4.58,4.58,0
1325436240,4.58,4.58,4.58,4.58,0
1325436300,4.58,4.58,4.58,4.58,0
1325436360,4.58,4.58,4.58,4.58,0
1325436420,4.58,4.58,4.58,4.58,0
1325436480,4.58,4.58,4.58,4.58,0
1325436540,4.58,4.58,4.58,4.58,0
1325436600,4.58,4.58,4.58,4.58,0
1325436660,4.58,4.58,4.58,4.58,0
1325436720,4.58,4.58,4.58,4.58,0
1325436780,4.58,4.58,4.58,4.58,0
1325436840,4.58,4.58,4.58,4.58,0
1325436900,4.58,4.58,4.58,4.58,0
1325436960,4.58,4.58,4.58,4.58,0
1325437020,4.58,4.58,4.58,4.58,0
1325437080,4.58,4.58,4.58,4.58,0
1325437140,4.58,4.58,4.58,4.58,0
1325437200,4.58,4.58,4.58,4.58,0
1325437260,4.58,4.58,4.58,4.58,0
1325437320,4.58,4.58,4.58,4.58,0
1325437380,4.58,4.58,4.58,4.58,0
1325437440,4.58,4.58,4.58,4.58,0
1325437500,4.58,4.58,4.58,4.58,0
1325437560,4.58,4.58,4.58,4.58,0
1325437620,4.58,4.58,4.58,4.58,0
1325437680,4.58,4.58,4.58,4.58,0
1325437740,4.58,4.58,4.58,4.58,0
1325437800,4.58,4.58,4.58,4.58,0
1325437860,4.58,4.58,4.58,4.58,0
1325437920,4.58,4.58,4.58,4.58,0
1325437980,4.58,4.58,4.58,4.58,0
1325438040,4.58,4.58,4.58,4.58,0
1325438100,4.58,4.58,4.58,4.58,0
1325438160,4.58,4.58,4.58,4.58,0
1325438220,4.58,4.58,4.58,4.58,0
1325438280,4.58,4.58,4.58,4.58,0
1325438340,4.58,4.58,4.58,4.58,0
1325438400,4.58,4.58,4.58,4.58,0
1325438460,4.58,4.58,4.58,4.58,0
1325438520,4.58,4.58,4.58,4.58,0
1325438580,4.58,4.58,4.58,4.58,0
1325438640,4.58,4.58,4.58,4.58,0
1325438700,4.58,4.58,4.58,4.58,0
1325438760,4.58,4.58,4.58,4.58,0
1325438820,4.58,4.58,4.58,4.58,0
1325438880,4.58,4.58,4.58,4.58,0
1325438940,4.58,4.58,4.58,4.58,0
1325439000,4.58,4.58,4.58,4.58,0
1325439060,4.58,4.58,4.58,4.58,0
1325439120,4.58,4.58,4.58,4.58,0
1325439180,4.58,4.58,4.58,4.58,0
1325439240,4.58,4.58,4.58,4.58,0
1325439300,4.58,4.58,4.58,4.58,0
1325439360,4.58,4.58,4.58,4.58,0
1325439420,4.58,4.58,4.58,4.58,0
1325439480,4.58,4.58,4.58,4.58,0
1325439540,4.58,4.58,4.58,4.58,0
1325439600,4.58,4.58,4.58,4.58,0
1325439660,4.58,4.58,4.58,4.58,0
1325439720,4.58,4.58,4.58,4.58,0
1325439780,4.58,4.58,4.58,4.58,0
1325439840,4.58,4.58,4.58,4.58,0
1325439900,4.58,4.58,4.58,4.58,0
1325439960,4.58,4.58,4.58,4.58,0
1325440020,4.58,4.58,4.58,4.58,0
1325440080,4.58,4.58,4.58,4.58,0
1325440140,4.58,4.58,4.58,4.58,0
1325440200,4.58,4.58,4.58,4.58,0
1325440260,4.58,4.58,4.58,4.58,0
1325440320,4.58,4.58,4.58,4.58,0
1325440380,4.58,4.58,4.58,4.58,0
1325440440,4.58,4.58,4.58,4.58,0
1325440500,4.58,4.58,4.58,4.58,0
1325440560,4.58,4.58,4.58,4.58,0
1325440620,4.58,4.58,4.58,4.58,0
1325440680,4.58,4.58,4.58,4.58,0
1325440740,4.58,4.58,4.58,4.58,0
1325440800,4.58,4.58,4.58,4.58,0
1325440860,4.58,4.58,4.58,4.58,0
1325440920,4.58,4.58,4.58,4.58,0
1325440980,4.58,4.58,4.58,4.58,0
1325441040,4.58,4.58,4.58,4.58,0
1325441100,4.58,4.58,4.58,4.58,0
1325441160,4.58,4.58,4.58,4.58,0
1325441220,4.58,4.58,4.58,4.58,0
1325441280,4.58,4.58,4.58,4.58,0
1325441340,4.58,4.58,4.58,4.58,0
1325441400,4.58,4.58,4.58,4.58,0
1325441460,4.58,4.58,4.58,4.58,0
1325441520,4.58,4.58,4.58,4.58,0
1325441580,4.58,4.58,4.58,4.58,0
1325441640,4.58,4.58,4.58,4.58,0
1325441700,4.58,4.58,4.58,4.58,0
1325441760,4.58,4.58,4.58,4.58,0
1325441820,4.58,4.58,4.58,4.58,0
1325441880,4.58,4.58,4.58,4.58,0
1325441940,4.58,4.58,4.58,4.58,0
1325442000,4.58,4.58,4.58,4.58,0
1325442060,4.58,4.58,4.58,4.58,0
1325442120,4.58,4.58,4.58,4.58,0
1325442180,4.58,4.58,4.58,4.58,0
1325442240,4.58,4.58,4.58,4.58,0
1325442300,4.58,4.58,4.58,4.58,0
1325442360,4.58,4.58,4.58,4.58,0
1325442420,4.58,4.58,4.58,4.58,0
1325442480,4.58,4.58,4.58,4.58,0
1325442540,4.58,4.58,4.58,4.58,0
1325442600,4.58,4.58,4.58,4.58,0
1325442660,4.58,4.58,4.58,4.58,0
1325442720,4.58,4.58,4.58,4.58,0
1325442780,4.58,4.58,4.58,4.58,0
1325442840,4.58,4.58,4.58,4.58,0
1325442900,4.58,4.58,4.58,4.58,0
1325442960,4.58,4.58,4.58,4.58,0
1325443020,4.58,4.58,4.58,4.58,0
1325443080,4.58,4.58,4.58,4.58,0
1325443140,4.58,4.58,4.58,4.58,0
1325443200,4.58,4.58,4.58,4.58,0
1325443260,4.58,4.58,4.58,4.58,0
1325443320,4.58,4.58,4.58,4.58,0
1325443380,4.58,4.58,4.58,4.58,0
1325443440,4.58,4.58,4.58,4.58,0
1325443500,4.58,4.58,4.58,4.58,0
1325443560,4.58,4.58,4.58,4.58,0
1325443620,4.58,4.58,4.58,4.58,0
1325443680,4.58,4.58,4.58,4.58,0
1325443740,4.58,4.58,4.58,4.58,0
1325443800,4.58,4.58,4.58,4.58,0
1325443860,4.58,4.58,4.58,4.58,0
1325443920,4.58,4.58,4.58,4.58,0
1325443980,4.58,4.58,4.58,4.58,0
1325444040,4.58,4.58,4.58,4.58,0
1325444100,4.58,4.58,4.58,4.58,0
1325444160,4.58,4.58,4.58,4.58,0
1325444220,4.58,4.58,4.58,4.58,0
1325444280,4.58,4.58,4.58,4.58,0
1325444340,4.58,4.58,4.58,4.58,0
1325444400,4.58,4.58,4.58,4.58,0
1325444460,4.58,4.58,4.58,4.58,0
1325444520,4.58,4.58,4.58,4.58,0
1325444580,4.58,4.58,4.58,4.58,0
1325444640,4.58,4.58,4.58,4.58,0
1325444700,4.58,4.58,4.58,4.58,0
1325444760,4.58,4.58,4.58,4.58,0
1325444820,4.58,4.58,4.58,4.58,0
1325444880,4.58,4.58,4.58,4.58,0
1325444940,4.58,4.58,4.58,4.58,0
1325445000,4.58,4.58,4.58,4.58,0
1325445060,4.58,4.58,4.58,4.58,0
1325445120,4.58,4.58,4.58,4.58,0
1325445180,4.58,4.58,4.58,4.58,0
1325445240,4.58,4.58,4.58,4.58,0
1325445300,4.58,4.58,4.58,4.58,0
1325445360,4.58,4.58,4.58,4.58,0
1325445420,4.58,4.58,4.58,4.58,0
1325445480,4.58,4.58,4.58,4.58,0
1325445540,4.58,4.58,4.58,4.58,0
1325445600,4.58,4.58,4.58,4.58,0
1325445660,4.58,4.58,4.58,4.58,0
1325445720,4.58,4.58,4.58,4.58,0
1325445780,4.58,4.58,4.58,4.58,0
1325445840,4.58,4.58,4.58,4.58,0
1325445900,4.58,4.58,4.58,4.58,0
1325445960,4.58,4.58,4.58,4.58,0
1325446020,4.58,4.58,4.58,4.58,0
1325446080,4.58,4.58,4.58,4.58,0
1325446140,4.58,4.58,4.58,4.58,0
1325446200,4.58,4.58,4.58,4.58,0
1325446260,4.58,4.58,4.58,4.58,0
1325446320,4.58,4.58,4.58,4.58,0
1325446380,4.58,4.58,4.58,4.58,0
1325446440,4.58,4.58,4.58,4.58,0
1325446500,4.58,4.58,4.58,4.58,0
1325446560,4.58,4.58,4.58,4.58,0
1325446620,4.58,4.58,4.58,4.58,0
1325446680,4.58,4.58,4.58,4.58,0
1325446740,4.58,4.58,4.58,4.58,0
1325446800,4.58,4.58,4.58,4.58,0
1325446860,4.58,4.58,4.58,4.58,0
1325446920,4.58,4.58,4.58,4.58,0
1325446980,4.58,4.58,4.58,4.58,0
1325447040,4.58,4.58,4.58,4.58,0
1325447100,4.58,4.58,4.58,4.58,0
1325447160,4.58,4.58,4.58,4.58,0
1325447220,4.58,4.58,4.58,4.58,0
1325447280,4.58,4.58,4.58,4.58,0
1325447340,4.58,4.58,4.58,4.58,0
1325447400,4.58,4.58,4.58,4.58,0
1325447460,4.58,4.58,4.58,4.58,0
1325447520,4.58,4.58,4.58,4.58,0
1325447580,4.58,4.58,4.58,4.58,0
1325447640,4.58,4.58,4.58,4.58,0
1325447700,4.58,4.58,4.58,4.58,0
1325447760,4.58,4.58,4.58,4.58,0
1325447820,4.58,4.58,4.58,4.58,0
1325447880,4.58,4.58,4.58,4.58,0
1325447940,4.58,4.58,4.58,4.58,0
1325448000,4.58,4.58,4.58,4.58,0
1325448060,4.58,4.58,4.58,4.58,0
1325448120,4.58,4.58,4.58,4.58,0
1325448180,4.58,4.58,4.58,4.58,0
1325448240,4.58,4.58,4.58,4.58,0
1325448300,4.58,4.58,4.58,4.58,0
1325448360,4.58,4.58,4.58,4.58,0
1325448420,4.58,4.58,4.58,4.58,0
1325448480,4.58,4.58,4.58,4.58,0
1325448540,4.58,4.58,4.58,4.58,0
1325448600,4.58,4.58,4.58,4.58,0
1325448660,4.58,4.58,4.58,4.58,0
1325448720,4.58,4.58,4.58,4.58,0
1325448780,4.58,4.58,4.58,4.58,0
1325448840,4.58,4.58,4.58,4.58,0
1325448900,4.58,4.58,4.58,4.58,0
1325448960,4.58,4.58,4.58,4.58,0
1325449020,4.58,4.58,4.58,4.58,0
1325449080,4.58,4.58,4.58,4.58,0
1325449140,4.58,4.58,4.58,4.58,0
1325449200,4.58,4.58,4.58,4.58,0
1325449260,4.58,4.58,4.58,4.58,0
1325449320,4.58,4.58,4.58,4.58,0
1325449380,4.58,4.58,4.58,4.58,0
1325449440,4.58,4.58,4.58,4.58,0
1325449500,4.58,4.58,4.58,4.58,0
1325449560,4.58,4.58,4.58,4.58,0
1325449620,4.58,4.58,4.58,4.58,0
1325449680,4.84,4.84,4.84,4.84,10
1325449740,4.84,4.84,4.84,4.84,0
1325449800,4.84,4.84,4.84,4.84,0
1325449860,4.84,4.84,4.84,4.84,0
1325449920,4.84,4.84,4.84,4.84,0
1325449980,4.84,4.84,4.84,4.84,0
1325450040,4.84,4.84,4.84,4.84,0
1325450100,4.84,4.84,4.84,4.84,0
1325450160,4.84,4.84,4.84,4.84,0
1325450220,4.84,4.84,4.84,4.84,0
1325450280,4.84,4.84,4.84,4.84,0
1325450340,4.84,4.84,4.84,4.84,0
1325450400,4.84,4.84,4.84,4.84,0
1325450460,4.84,4.84,4.84,4.84,0
1325450520,4.84,4.84,4.84,4.84,0
1325450580,4.84,4.84,4.84,4.84,0
1325450640,4.84,4.84,4.84,4.84,0
1325450700,4.84,4.84,4.84,4.84,0
1325450760,4.84,4.84,4.84,4.84,0
1325450820,4.84,4.84,4.84,4.84,0
1325450880,4.84,4.84,4.84,4.84,0
1325450940,4.84,4.84,4.84,4.84,0
1325451000,4.84,4.84,4.84,4.84,0
1325451060,4.84,4.84,4.84,4.84,0
1325451120,4.84,4.84,4.84,4.84,0
1325451180,4.84,4.84,4.84,4.84,0
1325451240,4.84,4.84,4.84,4.84,0
1325451300,4.84,4.84,4.84,4.84,0
1325451360,4.84,4.84,4.84,4.84,0
1325451420,4.84,4.84,4.84,4.84,0
1325451480,4.84,4.84,4.84,4.84,0
1325451540,4.84,4.84,4.84,4.84,0
1325451600,4.84,4.84,4.84,4.84,0
1325451660,4.84,4.84,4.84,4.84,0
1325451720,4.84,4.84,4.84,4.84,0
1325451780,4.84,4.84,4.84,4.84,0
1325451840,4.84,4.84,4.84,4.84,0
1325451900,4.84,4.84,4.84,4.84,0
1325451960,4.84,4.84,4.84,4.84,0
1325452020,4.84,4.84,4.84,4.84,0
1325452080,4.84,4.84,4.84,4.84,0
1325452140,4.84,4.84,4.84,4.84,0
1325452200,4.84,4.84,4.84,4.84,0
1325452260,4.84,4.84,4.84,4.84,0
1325452320,4.84,4.84,4.84,4.84,0
1325452380,4.84,4.84,4.84,4.84,0
1325452440,4.84,4.84,4.84,4.84,0
1325452500,4.84,4.84,4.84,4.84,0
1325452560,4.84,4.84,4.84,4.84,0
1325452620,4.84,4.84,4.84,4.84,0
1325452680,4.84,4.84,4.84,4.84,0
1325452740,4.84,4.84,4.84,4.84,0
1325452800,4.84,4.84,4.84,4.84,0
1325452860,4.84,4.84,4.84,4.84,0
1325452920,4.84,4.84,4.84,4.84,0
1325452980,4.84,4.84,4.84,4.84,0
1325453040,4.84,4.84,4.84,4.84,0
1325453100,4.84,4.84,4.84,4.84,0
1325453160,4.84,4.84,4.84,4.84,0
1325453220,4.84,4.84,4.84,4.84,0
1325453280,4.84,4.84,4.84,4.84,0
1325453340,4.84,4.84,4.84,4.84,0
1325453400,4.84,4.84,4.84,4.84,0
1325453460,4.84,4.84,4.84,4.84,0
1325453520,4.84,4.84,4.84,4.84,0
1325453580,4.84,4.84,4.84,4.84,0
1325453640,4.84,4.84,4.84,4.84,0
1325453700,4.84,4.84,4.84,4.84,0
1325453760,4.84,4.84,4.84,4.84,0
1325453820,4.84,4.84,4.84,4.84,0
1325453880,4.84,4.84,4.84,4.84,0
1325453940,4.84,4.84,4.84,4.84,0
1325454000,4.84,4.84,4.84,4.84,0
1325454060,4.84,4.84,4.84,4.84,0
1325454120,4.84,4.84,4.84,4.84,0
1325454180,4.84,4.84,4.84,4.84,0
1325454240,4.84,4.84,4.84,4.84,0
1325454300,4.84,4.84,4.84,4.84,0
1325454360,4.84,4.84,4.84,4.84,0
1325454420,4.84,4.84,4.84,4.84,0
1325454480,4.84,4.84,4.84,4.84,0
1325454540,4.84,4.84,4.84,4.84,0
1325454600,4.84,4.84,4.84,4.84,0
1325454660,4.84,4.84,4.84,4.84,0
1325454720,4.84,4.84,4.84,4.84,0
1325454780,4.84,4.84,4.84,4.84,0
1325454840,4.84,4.84,4.84,4.84,0
1325454900,4.84,4.84,4.84,4.84,0
1325454960,4.84,4.84,4.84,4.84,0
1325455020,4.84,4.84,4.84,4.84,0
1325455080,4.84,4.84,4.84,4.84,0
1325455140,4.84,4.84,4.84,4.84,0
1325455200,4.84,4.84,4.84,4.84,0
1325455260,4.84,4.84,4.84,4.84,0
1325455320,4.84,4.84,4.84,4.84,0
1325455380,4.84,4.84,4.84,4.84,0
1325455440,4.84,4.84,4.84,4.84,0
1325455500,4.84,4.84,4.84,4.84,0
1325455560,4.84,4.84,4.84,4.84,0
1325455620,4.84,4.84,4.84,4.84,0
1325455680,4.84,4.84,4.84,4.84,0
1325455740,4.84,4.84,4.84,4.84,0
1325455800,4.84,4.84,4.84,4.84,0
1325455860,4.84,4.84,4.84,4.84,0
1325455920,4.84,4.84,4.84,4.84,0
1325455980,4.84,4.84,4.84,4.84,0
1325456040,4.84,4.84,4.84,4.84,0
1325456100,4.84,4.84,4.84,4.84,0
1325456160,4.84,4.84,4.84,4.84,0
1325456220,4.84,4.84,4.84,4.84,0
1325456280,4.84,4.84,4.84,4.84,0
1325456340,4.84,4.84,4.84,4.84,0
1325456400,4.84,4.84,4.84,4.84,0
1325456460,4.84,4.84,4.84,4.84,0
1325456520,4.84,4.84,4.84,4.84,0
1325456580,4.84,4.84,4.84,4.84,0
1325456640,4.84,4.84,4.84,4.84,0
1325456700,4.84,4.84,4.84,4.84,0
1325456760,4.84,4.84,4.84,4.84,0
1325456820,4.84,4.84,4.84,4.84,0
1325456880,4.84,4.84,4.84,4.84,0
1325456940,4.84,4.84,4.84,4.84,0
1325457000,4.84,4.84,4.84,4.84,0
1325457060,4.84,4.84,4.84,4.84,0
1325457120,4.84,4.84,4.84,4.84,0
1325457180,4.84,4.84,4.84,4.84,0
1325457240,4.84,4.84,4.84,4.84,0
1325457300,4.84,4.84,4.84,4.84,0
1325457360,4.84,4.84,4.84,4.84,0
1325457420,4.84,4.84,4.84,4.84,0
1325457480,4.84,4.84,4.84,4.84,0
1325457540,4.84,4.84,4.84,4.84,0
1325457600,4.84,4.84,4.84,4.84,0
1325457660,4.84,4.84,4.84,4.84,0
1325457720,4.84,4.84,4.84,4.84,0
1325457780,4.84,4.84,4.84,4.84,0
1325457840,4.84,4.84,4.84,4.84,0
1325457900,4.84,4.84,4.84,4.84,0
1325457960,4.84,4.84,4.84,4.84,0
1325458020,4.84,4.84,4.84,4.84,0
1325458080,4.84,4.84,4.84,4.84,0
1325458140,4.84,4.84,4.84,4.84,0
1325458200,4.84,4.84,4.84,4.84,0
1325458260,4.84,4.84,4.84,4.84,0
1325458320,4.84,4.84,4.84,4.84,0
1325458380,4.84,4.84,4.84,4.84,0
1325458440,4.84,4.84,4.84,4.84,0
1325458500,4.84,4.84,4.84,4.84,0
1325458560,4.84,4.84,4.84,4.84,0
1325458620,4.84,4.84,4.84,4.84,0
1325458680,4.84,4.84,4.84,4.84,0
1325458740,4.84,4.84,4.84,4.84,0
1325458800,4.84,4.84,4.84,4.84,0
1325458860,4.84,4.84,4.84,4.84,0
1325458920,4.84,4.84,4.84,4.84,0
1325458980,4.84,4.84,4.84,4.84,0
1325459040,4.84,4.84,4.84,4.84,0
1325459100,4.84,4.84,4.84,4.84,0
1325459160,4.84,4.84,4.84,4.84,0
1325459220,4.84,4.84,4.84,4.84,0
1325459280,4.84,4.84,4.84,4.84,0
1325459340,4.84,4.84,4.84,4.84,0
1325459400,4.84,4.84,4.84,4.84,0
1325459460,4.84,4.84,4.84,4.84,0
1325459520,4.84,4.84,4.84,4.84,0
1325459580,4.84,4.84,4.84,4.84,0
1325459640,4.84,4.84,4.84,4.84,0
1325459700,4.84,4.84,4.84,4.84,0
1325459760,4.84,4.84,4.84,4.84,0
1325459820,4.84,4.84,4.84,4.84,0
1325459880,4.84,4.84,4.84,4.84,0
1325459940,4.84,4.84,4.84,4.84,0
1325460000,4.84,4.84,4.84,4.84,0
1325460060,4.84,4.84,4.84,4.84,0
1325460120,4.84,4.84,4.84,4.84,0
1325460180,4.84,4.84,4.84,4.84,0
1325460240,4.84,4.84,4.84,4.84,0
1325460300,4.84,4.84,4.84,4.84,0
1325460360,4.84,4.84,4.84,4.84,0
1325460420,4.84,4.84,4.84,4.84,0
1325460480,4.84,4.84,4.84,4.84,0
1325460540,4.84,4.84,4.84,4.84,0
1325460600,4.84,4.84,4.84,4.84,0
1325460660,4.84,4.84,4.84,4.84,0
1325460720,4.84,4.84,4.84,4.84,0
1325460780,4.84,4.84,4.84,4.84,0
1325460840,4.84,4.84,4.84,4.84,0
1325460900,4.84,4.84,4.84,4.84,0
1325460960,4.84,4.84,4.84,4.84,0
1325461020,4.84,4.84,4.84,4.84,0
1325461080,4.84,4.84,4.84,4.84,0
1325461140,4.84,4.84,4.84,4.84,0
1325461200,4.84,4.84,4.84,4.84,0
1325461260,4.84,4.84,4.84,4.84,0
1325461320,4.84,4.84,4.84,4.84,0
1325461380,4.84,4.84,4.84,4.84,0
1325461440,4.84,4.84,4.84,4.84,0
1325461500,4.84,4.84,4.84,4.84,0
1325461560,4.84,4.84,4.84,4.84,0
1325461620,4.84,4.84,4.84,4.84,0
1325461680,4.84,4.84,4.84,4.84,0
1325461740,4.84,4.84,4.84,4.84,0
1325461800,4.84,4.84,4.84,4.84,0
1325461860,4.84,4.84,4.84,4.84,0
1325461920,4.84,4.84,4.84,4.84,0
1325461980,4.84,4.84,4.84,4.84,0
1325462040,4.84,4.84,4.84,4.84,0
1325462100,4.84,4.84,4.84,4.84,0
1325462160,4.84,4.84,4.84,4.84,0
1325462220,4.84,4.84,4.84,4.84,0
1325462280,4.84,4.84,4.84,4.84,0
1325462340,4.84,4.84,4.84,4.84,0
1325462400,4.84,4.84,4.84,4.84,0
1325462460,4.84,4.84,4.84,4.84,0
1325462520,4.84,4.84,4.84,4.84,0
1325462580,4.84,4.84,4.84,4.84,0
1325462640,4.84,4.84,4.84,4.84,0
